0,1,2,3,4,5,6,7
1.3332,115.1166463,103.39331,1.35E+15,3.39E+15,5.60E+15,7.87E+15,1.02E+16
1.3332,115.4653951,64.17285557,8.55E+15,2.14E+16,3.53E+16,4.97E+16,6.43E+16
1.3332,115.5256336,76.28432499,7.22E+15,1.80E+16,2.97E+16,4.18E+16,5.41E+16
1.3332,115.8463157,92.61903195,4.00E+15,9.93E+15,1.64E+16,2.30E+16,2.97E+16
1.3332,115.9028852,101.07517,1.93E+15,4.82E+15,7.94E+15,1.12E+16,1.44E+16
1.3332,115.907651,104.9653176,9.36E+14,2.37E+15,3.91E+15,5.51E+15,7.14E+15
1.3332,115.9081564,106.0304064,6.66E+14,1.69E+15,2.81E+15,3.96E+15,5.13E+15
1.3332,115.9085174,106.7911841,4.78E+14,1.22E+15,2.02E+15,2.85E+15,3.69E+15
1.3332,115.9087752,107.3345968,3.52E+14,8.88E+14,1.47E+15,2.07E+15,2.69E+15
1.3332,115.9089594,107.7227486,2.68E+14,6.60E+14,1.08E+15,1.52E+15,1.97E+15
1.3332,115.9090909,108,2.13E+14,5.13E+14,8.34E+14,1.16E+15,1.50E+15
1.3332,116.867998,10.19058928,2.29E+15,5.82E+15,9.65E+15,1.36E+16,1.76E+16
1.3332,117.2547528,22.04711349,4.82E+15,1.21E+16,2.00E+16,2.82E+16,3.65E+16
1.3332,117.3256017,37.81600407,7.42E+15,1.87E+16,3.08E+16,4.34E+16,5.61E+16
1.3332,117.9824799,48.31233465,8.33E+15,2.09E+16,3.46E+16,4.87E+16,6.30E+16
1.3332,118.6502977,58.86487641,8.45E+15,2.12E+16,3.50E+16,4.94E+16,6.39E+16
1.3332,118.99574,85.38347534,5.38E+15,1.34E+16,2.21E+16,3.11E+16,4.03E+16
1.3332,119.0745806,69.50233345,7.76E+15,1.94E+16,3.21E+16,4.52E+16,5.86E+16
1.3332,119.3043215,97.6818878,2.67E+15,6.64E+15,1.10E+16,1.54E+16,2.00E+16
1.3332,120.2050443,6.868007232,1.47E+15,3.78E+15,6.30E+15,8.91E+15,1.16E+16
1.3332,120.2142857,0,7.54E+13,1.76E+14,2.79E+14,3.82E+14,4.87E+14
1.3332,120.2142857,0.273987512,1.05E+14,2.63E+14,4.35E+14,6.13E+14,7.96E+14
1.3332,120.2142857,0.657570029,1.57E+14,4.19E+14,7.14E+14,1.03E+15,1.35E+15
1.3332,120.2142857,1.194585552,2.46E+14,6.72E+14,1.15E+15,1.66E+15,2.18E+15
1.3332,120.2142857,1.946407285,3.94E+14,1.07E+15,1.82E+15,2.61E+15,3.42E+15
1.3332,120.2142857,2.99895771,6.18E+14,1.64E+15,2.78E+15,3.96E+15,5.16E+15
1.3332,120.2293224,15.50660181,3.34E+15,8.41E+15,1.39E+16,1.96E+16,2.54E+16
1.3332,120.5277207,31.11763199,6.21E+15,1.56E+16,2.58E+16,3.64E+16,4.71E+16
1.3332,121.0010635,43.03583358,7.65E+15,1.92E+16,3.18E+16,4.48E+16,5.81E+16
1.3332,121.0813466,4.561276107,9.53E+14,2.48E+15,4.16E+15,5.90E+15,7.68E+15
1.3332,121.7840316,53.57569749,8.14E+15,2.04E+16,3.38E+16,4.77E+16,6.19E+16
1.3332,121.8273805,103.396612,1.24E+15,3.13E+15,5.18E+15,7.31E+15,9.49E+15
1.3332,122.3433319,64.1549558,7.86E+15,1.97E+16,3.26E+16,4.60E+16,5.97E+16
1.3332,122.5312271,76.08895583,6.66E+15,1.66E+16,2.75E+16,3.88E+16,5.04E+16
1.3332,122.6673513,92.70120713,3.66E+15,9.10E+15,1.50E+16,2.12E+16,2.75E+16
1.3332,122.721044,101.0827903,1.77E+15,4.43E+15,7.32E+15,1.03E+16,1.34E+16
1.3332,122.7232813,104.965273,8.60E+14,2.17E+15,3.61E+15,5.11E+15,6.64E+15
1.3332,122.7246822,106.0303775,6.11E+14,1.56E+15,2.59E+15,3.67E+15,4.77E+15
1.3332,122.7256828,106.7911663,4.39E+14,1.12E+15,1.86E+15,2.64E+15,3.43E+15
1.3332,122.7263975,107.334587,3.23E+14,8.16E+14,1.36E+15,1.92E+15,2.50E+15
1.3332,122.7269081,107.7227446,2.46E+14,6.07E+14,1.00E+15,1.41E+15,1.83E+15
1.3332,122.7272727,108,1.97E+14,4.73E+14,7.72E+14,1.08E+15,1.40E+15
1.3332,123.5367569,10.21591065,2.12E+15,5.39E+15,8.95E+15,1.27E+16,1.64E+16
1.3332,123.5375268,22.39048111,4.53E+15,1.14E+16,1.89E+16,2.66E+16,3.45E+16
1.3332,124.0243471,37.76115884,6.83E+15,1.71E+16,2.84E+16,4.01E+16,5.21E+16
1.3332,124.8084359,48.28139614,7.64E+15,1.92E+16,3.18E+16,4.50E+16,5.84E+16
1.3332,125.5764132,58.84011706,7.73E+15,1.94E+16,3.22E+16,4.55E+16,5.91E+16
1.3332,125.863718,85.48155524,4.91E+15,1.22E+16,2.02E+16,2.86E+16,3.71E+16
1.3332,125.946023,69.49455738,7.10E+15,1.77E+16,2.95E+16,4.17E+16,5.41E+16
1.3332,126.1233866,97.69640586,2.44E+15,6.07E+15,1.01E+16,1.42E+16,1.85E+16
1.3332,126.8830457,6.789992717,1.34E+15,3.44E+15,5.75E+15,8.16E+15,1.06E+16
1.3332,126.8928571,0,7.47E+13,1.74E+14,2.77E+14,3.81E+14,4.85E+14
1.3332,126.8928571,0.273880775,1.03E+14,2.57E+14,4.24E+14,5.98E+14,7.76E+14
1.3332,126.8928571,0.65731386,1.51E+14,4.01E+14,6.82E+14,9.81E+14,1.29E+15
1.3332,126.8928571,1.19412018,2.33E+14,6.34E+14,1.09E+15,1.57E+15,2.06E+15
1.3332,126.8928571,1.945649027,3.69E+14,9.97E+14,1.70E+15,2.44E+15,3.20E+15
1.3332,126.8928571,2.997789413,5.73E+14,1.52E+15,2.58E+15,3.68E+15,4.81E+15
1.3332,126.9209386,15.06901998,2.99E+15,7.53E+15,1.25E+16,1.77E+16,2.30E+16
1.3332,127.3803824,31.20565652,5.70E+15,1.43E+16,2.38E+16,3.36E+16,4.36E+16
1.3332,127.6376,4.519882411,8.73E+14,2.27E+15,3.82E+15,5.43E+15,7.08E+15
1.3332,127.7144599,42.98367873,7.00E+15,1.76E+16,2.92E+16,4.13E+16,5.36E+16
1.3332,128.5294375,103.3795218,1.14E+15,2.86E+15,4.76E+15,6.75E+15,8.79E+15
1.3332,128.7637707,53.56053789,7.41E+15,1.86E+16,3.09E+16,4.37E+16,5.69E+16
1.3332,129.2759673,64.13468611,7.16E+15,1.79E+16,2.98E+16,4.22E+16,5.49E+16
1.3332,129.4266768,76.35138872,6.03E+15,1.50E+16,2.50E+16,3.54E+16,4.61E+16
1.3332,129.4876379,92.72705241,3.33E+15,8.28E+15,1.37E+16,1.94E+16,2.53E+16
1.3332,129.535861,104.9652245,7.82E+14,1.98E+15,3.31E+15,4.69E+15,6.11E+15
1.3332,129.5380092,101.033644,1.63E+15,4.06E+15,6.75E+15,9.55E+15,1.24E+16
1.3332,129.5392281,106.0303459,5.55E+14,1.42E+15,2.37E+15,3.37E+15,4.39E+15
1.3332,129.5416331,106.791147,3.98E+14,1.02E+15,1.70E+15,2.42E+15,3.16E+15
1.3332,129.543351,107.3345763,2.94E+14,7.42E+14,1.24E+15,1.76E+15,2.30E+15
1.3332,129.5445781,107.7227401,2.24E+14,5.53E+14,9.16E+14,1.30E+15,1.69E+15
1.3332,129.5454545,108,1.79E+14,4.32E+14,7.07E+14,9.95E+14,1.29E+15
1.3332,130.2149534,10.13346821,1.93E+15,4.90E+15,8.16E+15,1.16E+16,1.51E+16
1.3332,130.5492458,22.12031656,4.08E+15,1.02E+16,1.70E+16,2.41E+16,3.13E+16
1.3332,130.6491494,37.6982348,6.23E+15,1.56E+16,2.60E+16,3.68E+16,4.79E+16
1.3332,131.6358859,48.26145827,6.95E+15,1.74E+16,2.90E+16,4.11E+16,5.35E+16
1.3332,132.5648131,85.7171201,4.42E+15,1.10E+16,1.83E+16,2.59E+16,3.38E+16
1.3332,132.6346247,58.80597819,7.00E+15,1.75E+16,2.92E+16,4.14E+16,5.40E+16
1.3332,132.8383115,69.48503678,6.44E+15,1.61E+16,2.68E+16,3.80E+16,4.96E+16
1.3332,132.9325961,97.60829655,2.23E+15,5.55E+15,9.23E+15,1.31E+16,1.71E+16
1.3332,133.5582764,6.797494987,1.23E+15,3.16E+15,5.29E+15,7.52E+15,9.81E+15
1.3332,133.5714286,0,7.37E+13,1.73E+14,2.75E+14,3.78E+14,4.83E+14
1.3332,133.5714286,0.27379988,1.00E+14,2.50E+14,4.12E+14,5.81E+14,7.55E+14
1.3332,133.5714286,0.657119711,1.45E+14,3.83E+14,6.50E+14,9.34E+14,1.23E+15
1.3332,133.5714286,1.193767475,2.20E+14,5.95E+14,1.02E+15,1.47E+15,1.94E+15
1.3332,133.5714286,1.945074345,3.44E+14,9.26E+14,1.58E+15,2.27E+15,2.99E+15
1.3332,133.5714286,2.996903963,5.30E+14,1.41E+15,2.38E+15,3.41E+15,4.47E+15
1.3332,133.5869438,15.21518438,2.75E+15,6.92E+15,1.15E+16,1.64E+16,2.13E+16
1.3332,133.6492095,31.20192694,5.22E+15,1.31E+16,2.18E+16,3.09E+16,4.02E+16
1.3332,134.2764275,42.90905562,6.36E+15,1.59E+16,2.66E+16,3.77E+16,4.92E+16
1.3332,134.5396414,4.525465283,8.01E+14,2.08E+15,3.51E+15,5.00E+15,6.54E+15
1.3332,135.470432,103.3676687,1.03E+15,2.59E+15,4.32E+15,6.14E+15,8.02E+15
1.3332,136.0714063,76.20605762,5.49E+15,1.37E+16,2.28E+16,3.24E+16,4.23E+16
1.3332,136.1502494,53.61671706,6.65E+15,1.66E+16,2.78E+16,3.95E+16,5.15E+16
1.3332,136.254731,64.09050643,6.46E+15,1.61E+16,2.69E+16,3.83E+16,5.00E+16
1.3332,136.3298679,92.55382485,3.04E+15,7.55E+15,1.26E+16,1.78E+16,2.33E+16
1.3332,136.3430871,104.9651368,7.03E+14,1.78E+15,2.99E+15,4.26E+15,5.57E+15
1.3332,136.3502993,106.030289,4.99E+14,1.27E+15,2.14E+15,3.06E+15,4.00E+15
1.3332,136.3536154,101.0063775,1.47E+15,3.68E+15,6.13E+15,8.71E+15,1.14E+16
1.3332,136.3554509,106.7911121,3.57E+14,9.14E+14,1.54E+15,2.20E+15,2.88E+15
1.3332,136.3591306,107.3345571,2.64E+14,6.68E+14,1.12E+15,1.60E+15,2.09E+15
1.3332,136.361759,107.7227321,2.02E+14,4.99E+14,8.29E+14,1.18E+15,1.54E+15
1.3332,136.3636364,108,1.62E+14,3.90E+14,6.41E+14,9.04E+14,1.18E+15
1.3332,136.8842312,10.29127204,1.79E+15,4.52E+15,7.55E+15,1.07E+16,1.40E+16
1.3332,137.1097132,22.31322833,3.74E+15,9.36E+15,1.56E+16,2.22E+16,2.89E+16
1.3332,137.1288574,37.62082905,5.65E+15,1.42E+16,2.36E+16,3.36E+16,4.38E+16
1.3332,138.1090685,48.23487985,6.30E+15,1.58E+16,2.63E+16,3.75E+16,4.89E+16
1.3332,139.4178575,85.53105174,4.00E+15,9.94E+15,1.66E+16,2.36E+16,3.08E+16
1.3332,139.7335898,69.47124474,5.79E+15,1.44E+16,2.41E+16,3.44E+16,4.49E+16
1.3332,139.7574153,97.5011859,2.02E+15,5.04E+15,8.40E+15,1.19E+16,1.56E+16
1.3332,139.7731116,58.62680562,6.28E+15,1.57E+16,2.62E+16,3.73E+16,4.88E+16
1.3332,140.2286873,6.941839266,1.14E+15,2.92E+15,4.90E+15,6.99E+15,9.14E+15
1.3332,140.2370011,15.25032759,2.50E+15,6.27E+15,1.05E+16,1.49E+16,1.94E+16
1.3332,140.25,0,7.26E+13,1.71E+14,2.72E+14,3.75E+14,4.78E+14
1.3332,140.25,0.273776342,9.70E+13,2.42E+14,3.99E+14,5.63E+14,7.30E+14
1.3332,140.25,0.65706322,1.38E+14,3.63E+14,6.16E+14,8.84E+14,1.16E+15
1.3332,140.25,1.19366485,2.06E+14,5.55E+14,9.50E+14,1.37E+15,1.81E+15
1.3332,140.25,1.944907131,3.17E+14,8.53E+14,1.46E+15,2.10E+15,2.76E+15
1.3332,140.25,2.996646325,4.86E+14,1.28E+15,2.18E+15,3.13E+15,4.10E+15
1.3332,140.4459064,42.65774681,5.76E+15,1.44E+16,2.41E+16,3.43E+16,4.48E+16
1.3332,140.4790979,31.16786978,4.69E+15,1.17E+16,1.96E+16,2.79E+16,3.64E+16
1.3332,141.1095032,4.576186908,7.39E+14,1.92E+15,3.23E+15,4.62E+15,6.05E+15
1.3332,142.3858087,103.3508081,9.19E+14,2.32E+15,3.88E+15,5.54E+15,7.25E+15
1.3332,143.1133026,76.27755592,4.89E+15,1.22E+16,2.03E+16,2.90E+16,3.79E+16
1.3332,143.1417916,104.9649511,6.25E+14,1.59E+15,2.68E+15,3.83E+15,5.02E+15
1.3332,143.1540132,92.32345309,2.76E+15,6.84E+15,1.14E+16,1.63E+16,2.13E+16
1.3332,143.1558398,106.0301685,4.43E+14,1.13E+15,1.91E+15,2.74E+15,3.60E+15
1.3332,143.1658743,106.7910381,3.17E+14,8.13E+14,1.37E+15,1.97E+15,2.59E+15
1.3332,143.1679111,100.9403709,1.32E+15,3.31E+15,5.54E+15,7.90E+15,1.03E+16
1.3332,143.1730417,107.3345164,2.34E+14,5.94E+14,1.00E+15,1.43E+15,1.88E+15
1.3332,143.1781613,107.7227152,1.80E+14,4.44E+14,7.41E+14,1.06E+15,1.38E+15
1.3332,143.1818182,108,1.45E+14,3.48E+14,5.74E+14,8.13E+14,1.06E+15
1.3332,143.228827,64.04962584,5.77E+15,1.44E+16,2.41E+16,3.44E+16,4.50E+16
1.3332,143.3530459,46.74949528,5.72E+15,1.43E+16,2.39E+16,3.41E+16,4.46E+16
1.3332,143.4492708,52.6327373,5.90E+15,1.47E+16,2.47E+16,3.52E+16,4.61E+16
1.3332,143.4773408,37.61828107,5.10E+15,1.28E+16,2.13E+16,3.04E+16,3.98E+16
1.3332,143.5288702,22.10294694,3.35E+15,8.38E+15,1.40E+16,1.99E+16,2.61E+16
1.3332,143.5980581,10.97721712,1.72E+15,4.34E+15,7.26E+15,1.03E+16,1.35E+16
1.3332,146.3303509,42.81755042,5.23E+15,1.31E+16,2.19E+16,3.12E+16,4.09E+16
1.3332,146.5737118,97.45606864,1.81E+15,4.50E+15,7.52E+15,1.07E+16,1.41E+16
1.3332,146.6113346,69.46219977,5.15E+15,1.28E+16,2.15E+16,3.07E+16,4.03E+16
1.3332,146.653959,31.15765098,4.24E+15,1.06E+16,1.77E+16,2.53E+16,3.31E+16
1.3332,146.7296552,85.55235275,3.53E+15,8.77E+15,1.47E+16,2.09E+16,2.74E+16
1.3332,146.8179657,58.58959121,5.57E+15,1.39E+16,2.33E+16,3.33E+16,4.36E+16
1.3332,146.8611387,7.090621868,1.05E+15,2.69E+15,4.52E+15,6.46E+15,8.46E+15
1.3332,146.9285714,0,7.12E+13,1.68E+14,2.69E+14,3.71E+14,4.73E+14
1.3332,146.9285714,0.27384241,9.37E+13,2.33E+14,3.85E+14,5.43E+14,7.05E+14
1.3332,146.9285714,0.657221784,1.31E+14,3.43E+14,5.81E+14,8.34E+14,1.10E+15
1.3332,146.9285714,1.193952908,1.93E+14,5.15E+14,8.81E+14,1.27E+15,1.68E+15
1.3332,146.9285714,1.945376482,2.92E+14,7.81E+14,1.33E+15,1.92E+15,2.53E+15
1.3332,146.9285714,2.997369485,4.42E+14,1.17E+15,1.98E+15,2.85E+15,3.74E+15
1.3332,147.0392467,15.4169636,2.26E+15,5.67E+15,9.49E+15,1.35E+16,1.77E+16
1.3332,147.7601064,4.605925175,6.72E+14,1.74E+15,2.94E+15,4.21E+15,5.52E+15
1.3332,148.8270304,47.97637191,5.25E+15,1.31E+16,2.20E+16,3.14E+16,4.12E+16
1.3332,149.073329,103.3403312,8.16E+14,2.06E+15,3.46E+15,4.96E+15,6.51E+15
1.3332,149.9235358,37.76188984,4.58E+15,1.14E+16,1.91E+16,2.74E+16,3.59E+16
1.3332,149.9279919,104.9646055,5.51E+14,1.41E+15,2.37E+15,3.41E+15,4.48E+15
1.3332,149.9532647,106.0299442,3.90E+14,1.00E+15,1.70E+15,2.44E+15,3.21E+15
1.3332,149.9713167,106.7909005,2.79E+14,7.16E+14,1.22E+15,1.75E+15,2.31E+15
1.3332,149.9798948,100.928888,1.17E+15,2.94E+15,4.92E+15,7.04E+15,9.25E+15
1.3332,149.984211,107.3344406,2.06E+14,5.23E+14,8.86E+14,1.27E+15,1.68E+15
1.3332,149.9934213,107.7226836,1.58E+14,3.92E+14,6.56E+14,9.39E+14,1.23E+15
1.3332,149.9999017,92.37092364,2.43E+15,6.04E+15,1.01E+16,1.44E+16,1.90E+16
1.3332,150,108,1.28E+14,3.08E+14,5.09E+14,7.23E+14,9.45E+14
1.3332,150.0872653,76.35071275,4.31E+15,1.07E+16,1.79E+16,2.57E+16,3.37E+16
1.3332,150.1724085,64.07280492,5.10E+15,1.27E+16,2.13E+16,3.05E+16,4.00E+16
1.3332,150.3393608,10.91192168,1.53E+15,3.85E+15,6.46E+15,9.22E+15,1.21E+16
1.3332,150.5886303,22.48589771,3.01E+15,7.53E+15,1.26E+16,1.80E+16,2.36E+16
1.3332,150.6077691,53.30271064,5.21E+15,1.30E+16,2.18E+16,3.12E+16,4.09E+16
1.3332,152.8699323,43.18104446,4.67E+15,1.17E+16,1.96E+16,2.80E+16,3.67E+16
1.3332,153.3244123,6.88631012,9.18E+14,2.34E+15,3.94E+15,5.64E+15,7.41E+15
1.3332,153.3900238,97.42438223,1.59E+15,3.97E+15,6.66E+15,9.53E+15,1.25E+16
1.3332,153.4088017,69.42904461,4.55E+15,1.13E+16,1.90E+16,2.72E+16,3.57E+16
1.3332,153.5561438,31.40771942,3.77E+15,9.39E+15,1.57E+16,2.25E+16,2.96E+16
1.3332,153.6071429,0,6.97E+13,1.65E+14,2.64E+14,3.65E+14,4.66E+14
1.3332,153.6071429,0.274024354,9.03E+13,2.25E+14,3.70E+14,5.22E+14,6.78E+14
1.3332,153.6071429,0.657658449,1.24E+14,3.23E+14,5.46E+14,7.84E+14,1.03E+15
1.3332,153.6071429,1.194746183,1.79E+14,4.77E+14,8.15E+14,1.18E+15,1.55E+15
1.3332,153.6071429,1.94666901,2.68E+14,7.13E+14,1.22E+15,1.76E+15,2.32E+15
1.3332,153.6071429,2.999360968,4.01E+14,1.05E+15,1.79E+15,2.58E+15,3.40E+15
1.3332,153.6758382,58.85033763,4.91E+15,1.22E+16,2.05E+16,2.94E+16,3.86E+16
1.3332,153.6834395,84.78308237,3.19E+15,7.91E+15,1.33E+16,1.90E+16,2.50E+16
1.3332,153.8040551,16.39078918,2.12E+15,5.32E+15,8.91E+15,1.27E+16,1.67E+16
1.3332,154.0228093,4.525007521,5.98E+14,1.55E+15,2.61E+15,3.75E+15,4.93E+15
1.3332,155.7317179,103.330129,7.17E+14,1.81E+15,3.06E+15,4.39E+15,5.78E+15
1.3332,155.8520309,49.13466559,4.64E+15,1.16E+16,1.94E+16,2.78E+16,3.66E+16
1.3332,155.9899445,54.48597243,4.70E+15,1.17E+16,1.97E+16,2.82E+16,3.71E+16
1.3332,156.5759771,37.94593559,4.05E+15,1.01E+16,1.70E+16,2.43E+16,3.19E+16
1.3332,156.6970428,104.9640874,4.81E+14,1.23E+15,2.08E+15,3.00E+15,3.96E+15
1.3332,156.7395592,106.029608,3.39E+14,8.73E+14,1.48E+15,2.14E+15,2.83E+15
1.3332,156.7699281,106.7906941,2.43E+14,6.24E+14,1.06E+15,1.54E+15,2.03E+15
1.3332,156.7799225,63.98020428,4.50E+15,1.12E+16,1.88E+16,2.70E+16,3.55E+16
1.3332,156.787462,100.9074121,1.03E+15,2.58E+15,4.34E+15,6.22E+15,8.19E+15
1.3332,156.7916201,107.334327,1.79E+14,4.56E+14,7.74E+14,1.12E+15,1.48E+15
1.3332,156.8071144,107.7226363,1.38E+14,3.42E+14,5.74E+14,8.23E+14,1.08E+15
1.3332,156.8090407,92.28268915,2.14E+15,5.31E+15,8.91E+15,1.28E+16,1.68E+16
1.3332,156.8181818,108,1.12E+14,2.69E+14,4.45E+14,6.35E+14,8.32E+14
1.3332,156.9346436,11.33793662,1.41E+15,3.54E+15,5.95E+15,8.52E+15,1.12E+16
1.3332,157.1171997,76.30832227,3.77E+15,9.35E+15,1.57E+16,2.25E+16,2.96E+16
1.3332,157.4216916,22.60267588,2.67E+15,6.65E+15,1.12E+16,1.60E+16,2.10E+16
1.3332,159.4700415,7.772474558,9.30E+14,2.36E+15,3.97E+15,5.69E+15,7.48E+15
1.3332,159.7098353,43.45319846,4.10E+15,1.02E+16,1.71E+16,2.46E+16,3.24E+16
1.3332,159.851684,52.9169668,4.34E+15,1.08E+16,1.82E+16,2.61E+16,3.43E+16
1.3332,159.9620295,58.22481225,4.34E+15,1.08E+16,1.81E+16,2.60E+16,3.43E+16
1.3332,160.1200264,69.33668299,3.98E+15,9.88E+15,1.66E+16,2.39E+16,3.14E+16
1.3332,160.2056527,97.40165821,1.39E+15,3.46E+15,5.82E+15,8.36E+15,1.10E+16
1.3332,160.2631397,85.8851993,2.69E+15,6.65E+15,1.12E+16,1.60E+16,2.11E+16
1.3332,160.2857143,0,6.79E+13,1.61E+14,2.59E+14,3.58E+14,4.58E+14
1.3332,160.2857143,0.274329765,8.66E+13,2.15E+14,3.54E+14,4.99E+14,6.48E+14
1.3332,160.2857143,0.658391436,1.17E+14,3.02E+14,5.10E+14,7.31E+14,9.60E+14
1.3332,160.2857143,1.196077775,1.65E+14,4.37E+14,7.45E+14,1.07E+15,1.42E+15
1.3332,160.2857143,1.94883865,2.43E+14,6.44E+14,1.10E+15,1.59E+15,2.09E+15
1.3332,160.2857143,3.002703875,3.60E+14,9.43E+14,1.60E+15,2.31E+15,3.05E+15
1.3332,160.3368915,31.62405317,3.32E+15,8.26E+15,1.39E+16,1.99E+16,2.61E+16
1.3332,160.3487553,17.44059579,1.99E+15,4.97E+15,8.34E+15,1.19E+16,1.57E+16
1.3332,161.674881,5.034870503,5.80E+14,1.49E+15,2.52E+15,3.62E+15,4.76E+15
1.3332,162.5081814,48.57623364,4.04E+15,1.00E+16,1.69E+16,2.42E+16,3.19E+16
1.3332,162.6272708,103.3416717,6.16E+14,1.56E+15,2.64E+15,3.81E+15,5.02E+15
1.3332,163.3392944,63.96294149,3.93E+15,9.75E+15,1.64E+16,2.36E+16,3.11E+16
1.3332,163.3979754,12.70262701,1.39E+15,3.48E+15,5.84E+15,8.37E+15,1.10E+16
1.3332,163.4034617,38.10807094,3.54E+15,8.79E+15,1.48E+16,2.12E+16,2.79E+16
1.3332,163.4438463,104.9635302,4.13E+14,1.06E+15,1.80E+15,2.60E+15,3.44E+15
1.3332,163.5114145,106.0292463,2.91E+14,7.51E+14,1.28E+15,1.86E+15,2.46E+15
1.3332,163.5393347,76.49297903,3.28E+15,8.12E+15,1.37E+16,1.96E+16,2.59E+16
1.3332,163.5596775,106.7904721,2.08E+14,5.36E+14,9.16E+14,1.33E+15,1.76E+15
1.3332,163.5835902,100.9527331,8.82E+14,2.21E+15,3.74E+15,5.37E+15,7.09E+15
1.3332,163.5941511,107.3342048,1.54E+14,3.91E+14,6.66E+14,9.65E+14,1.28E+15
1.3332,163.5997904,22.74464335,2.37E+15,5.90E+15,9.92E+15,1.42E+16,1.87E+16
1.3332,163.6187751,107.7225854,1.19E+14,2.94E+14,4.95E+14,7.12E+14,9.39E+14
1.3332,163.6363636,108,9.63E+13,2.32E+14,3.84E+14,5.49E+14,7.21E+14
1.3332,164.0866544,92.40172042,1.82E+15,4.53E+15,7.61E+15,1.09E+16,1.44E+16
1.3332,164.9237239,54.1069967,3.91E+15,9.71E+15,1.63E+16,2.35E+16,3.10E+16
1.3332,166.3578055,8.907009889,9.30E+14,2.34E+15,3.94E+15,5.66E+15,7.45E+15
1.3332,166.8005372,43.70525662,3.53E+15,8.78E+15,1.48E+16,2.12E+16,2.80E+16
1.3332,166.8259105,69.34181893,3.44E+15,8.53E+15,1.44E+16,2.07E+16,2.73E+16
1.3332,166.9067743,59.19293764,3.72E+15,9.23E+15,1.55E+16,2.24E+16,2.95E+16
1.3332,166.9343755,18.8649027,1.87E+15,4.66E+15,7.83E+15,1.12E+16,1.48E+16
1.3332,166.9642857,0,6.58E+13,1.57E+14,2.53E+14,3.50E+14,4.48E+14
1.3332,166.9642857,0.274736284,8.26E+13,2.05E+14,3.38E+14,4.77E+14,6.19E+14
1.3332,166.9642857,0.659367082,1.09E+14,2.82E+14,4.75E+14,6.80E+14,8.93E+14
1.3332,166.9642857,1.197850198,1.53E+14,4.01E+14,6.84E+14,9.86E+14,1.30E+15
1.3332,166.9642857,1.951726562,2.20E+14,5.79E+14,9.88E+14,1.42E+15,1.88E+15
1.3332,166.9642857,3.007153471,3.20E+14,8.35E+14,1.42E+15,2.05E+15,2.70E+15
1.3332,167.0495913,97.06717996,1.23E+15,3.06E+15,5.15E+15,7.41E+15,9.78E+15
1.3332,167.4121866,31.85365867,2.87E+15,7.14E+15,1.20E+16,1.72E+16,2.27E+16
1.3332,167.5748905,84.64677558,2.39E+15,5.91E+15,9.95E+15,1.43E+16,1.89E+16
1.3332,169.3167034,49.65627993,3.49E+15,8.67E+15,1.46E+16,2.10E+16,2.77E+16
1.3332,169.4756678,103.3488097,5.23E+14,1.33E+15,2.25E+15,3.25E+15,4.31E+15
1.3332,169.7212662,5.555563082,5.43E+14,1.38E+15,2.34E+15,3.36E+15,4.43E+15
1.3332,170.016467,64.20027667,3.37E+15,8.35E+15,1.41E+16,2.02E+16,2.67E+16
1.3332,170.0308352,14.82933486,1.40E+15,3.49E+15,5.87E+15,8.42E+15,1.11E+16
1.3332,170.1630574,104.9633709,3.51E+14,9.01E+14,1.54E+15,2.23E+15,2.95E+15
1.3332,170.2653616,106.0291429,2.46E+14,6.37E+14,1.09E+15,1.59E+15,2.11E+15
1.3332,170.335443,100.9175177,7.56E+14,1.90E+15,3.21E+15,4.63E+15,6.12E+15
1.3332,170.338436,106.7904087,1.76E+14,4.53E+14,7.78E+14,1.13E+15,1.51E+15
1.3332,170.3866406,38.24712843,3.04E+15,7.53E+15,1.27E+16,1.82E+16,2.41E+16
1.3332,170.390632,107.3341699,1.30E+14,3.31E+14,5.65E+14,8.21E+14,1.09E+15
1.3332,170.4279148,107.7225708,1.01E+14,2.49E+14,4.20E+14,6.06E+14,8.01E+14
1.3332,170.4545455,108,8.20E+13,1.97E+14,3.27E+14,4.68E+14,6.16E+14
1.3332,170.5151981,25.84311645,2.27E+15,5.63E+15,9.47E+15,1.36E+16,1.79E+16
1.3332,170.5259555,92.06285846,1.60E+15,3.97E+15,6.68E+15,9.62E+15,1.27E+16
1.3332,170.5743329,75.00065845,2.88E+15,7.13E+15,1.20E+16,1.73E+16,2.28E+16
1.3332,171.0510719,54.97301545,3.40E+15,8.43E+15,1.42E+16,2.04E+16,2.70E+16
1.3332,172.1896189,59.64243917,3.28E+15,8.12E+15,1.37E+16,1.97E+16,2.61E+16
1.3332,173.0310515,10.03374547,8.99E+14,2.25E+15,3.79E+15,5.44E+15,7.17E+15
1.3332,173.3073761,69.06689931,2.96E+15,7.33E+15,1.23E+16,1.78E+16,2.35E+16
1.3332,173.5616967,21.48035493,1.81E+15,4.48E+15,7.54E+15,1.08E+16,1.43E+16
1.3332,173.5946227,97.89356786,9.75E+14,2.43E+15,4.11E+15,5.92E+15,7.83E+15
1.3332,173.6428571,0,6.35E+13,1.52E+14,2.45E+14,3.40E+14,4.35E+14
1.3332,173.6428571,0.349589517,8.32E+13,2.07E+14,3.40E+14,4.79E+14,6.22E+14
